favorite_count,retweet_count,tweet_id,user_count
5309,1634,767884188863397888,3200906
17814,6221,767754930266464257,3200906
8295,2688,767500508068192258,3200906
13643,4406,767191397493538821,3200906
11227,3261,767122157629476866,3200906
0,6521,766864461642756096,3200906
5650,1565,766793450729734144,3200906
2872,438,766714921925144576,3200906
4484,918,766693177336135680,3200906
6671,1825,766423258543644672,3200906
7493,2166,766313316352462849,3200906
0,2970,766078092750233600,3200906
4765,1003,766069199026450432,3200906
4149,571,766008592277377025,3200906
8021,2475,765719909049503744,3200906
5760,1407,765669560888528897,3200907
20539,3127,765395769549590528,3200907
7842,2475,765371061932261376,3200907
12902,3914,765222098633691136,3200907
7099,2029,764857477905154048,3200907
6718,1745,764259802650378240,3200907
812,61,763956972077010945,3200907
14041,4858,763837565564780549,3200907
6004,1702,763183847194451968,3200907
0,3484,763167063695355904,3200907
8163,2602,763103485927849985,3200907
13518,4190,762699858130116608,3200907
12571,7612,762471784394268675,3200907
11503,4839,762464539388485633,3200908
5350,1298,762316489655476224,3200908
35400,17919,762035686371364864,3200908
5992,2310,761976711479193600,3200908
0,4535,761750502866649088,3200816
4707,979,761745352076779520,3200908
55016,33421,761672994376806400,3200908
4578,1336,761599872357261312,3200908
0,20500,761371037149827077,3200908
5792,1669,761334018830917632,3200908
4957,1265,761292947749015552,3200908
5908,1775,761227390836215808,3200908
12482,3952,761004547850530816,3200908
4228,1104,760893934457552897,3200908
7343,2210,760656994973933572,3200908
5485,1481,760641137271070720,3200908
8399,4168,760539183865880579,3200908
4681,1608,760521673607086080,3200908
29618,13140,760290219849637889,3200908
4338,995,760252756032651264,3200908
6334,2079,760190180481531904,3200908
0,38,760153949710192640,3200908
6581,2382,759943073749200896,3200908
16284,6521,759923798737051648,3200908
7433,2265,759846353224826880,3200908
6620,2173,759793422261743616,3200908
0,24319,759566828574212096,3200908
5202,1341,759557299618865152,3200908
9418,2827,759447681597108224,3200908
1846,561,759446261539934208,3200908
6725,2221,759197388317847553,3200908
0,1359,759159934323924993,3200908
16101,4813,759099523532779520,3200908
7227,2302,759047813560868866,3200908
3904,1027,758854675097526272,3200908
12376,4376,758828659922702336,3200908
6339,1824,758740312047005698,3200942
4227,1132,758474966123810816,3200942
5316,2539,758467244762497024,3200942
5756,2204,758405701903519748,3200942
3797,1245,758355060040593408,3200943
21302,11550,758099635764359168,3200943
3001,433,758041019896193024,3200943
7613,3710,757741869644341248,3200943
0,9299,757729163776290825,3200943
5022,1391,757725642876129280,3200943
5026,1272,757611664640446465,3200943
0,336,757597904299253760,3200943
4808,1219,757596066325864448,3200943
16743,7759,757400162377592832,3200943
6462,2009,757393109802180609,3200943
4995,1637,757354760399941633,3200943
6923,2271,756998049151549440,3200943
7342,2295,756939218950160384,3200943
5612,1511,756651752796094464,3200943
11506,4169,756526248105566208,3200943
4359,1231,756303284449767430,3200943
28519,15071,756288534030475264,3200943
7114,1738,756275833623502848,3200943
8092,3285,755955933503782912,3200943
18212,6148,755206590534418437,3200943
23446,12621,755110668769038337,3200943
0,9193,754874841593970688,3200943
7616,2870,754856583969079297,3200943
2854,591,754747087846248448,3200943
5852,2220,754482103782404096,3200943
4147,846,754449512966619136,3200943
8655,2670,754120377874386944,3200943
9726,4079,754011816964026368,3200943
6458,2492,753655901052166144,3200943
8731,4071,753420520834629632,3200943
6384,2186,753398408988139520,3200943
8411,2655,753375668877008896,3200943
0,6620,753298634498793472,3200943
3758,1191,753294487569522689,3200943
41080,24013,753039830821511168,3200943
4283,1109,753026973505581056,3200943
13970,7798,752932432744185856,3200943
7592,1790,752917284578922496,3200943
0,3291,752701944171524096,3200943
6642,1846,752682090207055872,3200943
4878,1794,752660715232722944,3200943
6140,2605,752568224206688256,3200943
8157,3917,752519690950500352,3200943
4238,1263,752334515931054080,3200943
0,18963,752309394570878976,3200943
6569,2106,752173152931807232,3200943
3415,1060,751950017322246144,3200943
5770,1530,751937170840121344,3200943
6428,2227,751830394383790080,3200943
6479,3320,751793661361422336,3200943
8699,3440,751598357617971201,3200943
4849,1265,751583847268179968,3200943
5547,1445,751538714308972544,3200943
3516,1127,751456908746354688,3200943
13791,6695,751251247299190784,3200943
6948,2086,751205363882532864,3200943
5610,1480,751132876104687617,3200943
5306,1595,750868782890057730,3200943
14621,5747,750719632563142656,3200943
4934,1316,750506206503038976,3200943
14569,4947,750429297815552001,3200943
5005,1309,750383411068534784,3200943
758,39,750381685133418496,3200943
3409,1095,750147208377409536,3200943
3990,1440,750132105863102464,3200943
4740,1466,750117059602808832,3200943
3344,959,750101899009982464,3200943
2383,613,750086836815486976,3200943
8653,3802,750071704093859840,3200943
3444,1011,750056684286914561,3200943
3502,703,750041628174217216,3200943
2986,888,750026558547456000,3200943
3568,1035,750011400160841729,3200943
3331,919,749996283729883136,3200943
5569,2772,749981277374128128,3200943
5114,1493,749774190421639168,3200943
6721,1904,749417653287129088,3200943
2892,622,749403093750648834,3200943
9488,3951,749395845976588288,3200943
6076,2509,749317047558017024,3200943
6353,2360,749075273010798592,3200943
5277,1714,749064354620928000,3200943
3425,896,749036806121881602,3200943
11235,3759,748977405889503236,3200943
6461,2564,748932637671223296,3200943
3047,1067,748705597323898880,3200943
5213,1814,748699167502000129,3200943
4659,1504,748692773788876800,3200851
6696,2272,748575535303884801,3200943
2411,776,748568946752774144,3200943
5735,1413,748346686624440324,3200943
8462,4701,748337862848962560,3200943
4078,867,748324050481647620,3200943
4027,810,748307329658011649,3200943
15549,8825,748220828303695873,3200943
6397,2444,747963614829678593,3200943
7310,2894,747933425676525569,3200943
3243,1116,747885874273214464,3200943
3084,851,747844099428986880,3200943
5346,1316,747816857231626240,3200943
1520,179,747651430853525504,3200943
14182,6614,747648653817413632,3200943
2545,619,747600769478692864,3200943
4065,1205,747594051852075008,3200943
6110,1803,747512671126323200,3200943
4249,1169,747461612269887489,3200943
5965,2184,747439450712596480,3200943
0,3257,747242308580548608,3200943
5792,1791,747219827526344708,3200943
3722,1038,747204161125646336,3200943
10534,4548,747103485104099331,3200943
3168,336,746906459439529985,3200943
6593,2429,746872823977771008,3200943
5807,1944,746818907684614144,3200943
5345,1806,746790600704425984,3200943
10520,4432,746757706116112384,3200943
6648,2037,746726898085036033,3200943
5520,2104,746542875601690625,3200943
0,1110,746521445350707200,3200943
5094,1226,746507379341139972,3200943
6637,1854,746369468511756288,3200943
7565,2511,746131877086527488,3200943
3904,931,746056683365994496,3200943
4437,1207,745789745784041472,3200943
7652,2636,745712589599014916,3200943
7824,2894,745433870967832576,3200943
9412,2768,745422732645535745,3200943
7863,3131,745314880350101504,3200943
8605,3976,745074613265149952,3200943
7945,2585,745057283344719872,3200943
3277,716,744995568523612160,3200943
8652,3042,744971049620602880,3200943
6150,1771,744709971296780288,3200943
7443,2412,744334592493166593,3200943
131075,79515,744234799360020481,3200943
1868,424,744223424764059648,3200943
4551,1231,743980027717509120,3200943
3999,1087,743895849529389061,3200943
0,2387,743835915802583040,3200943
4917,1560,743609206067040256,3200943
20275,7445,743595368194129920,3200943
3863,1066,743545585370791937,3200943
8671,4185,743510151680958465,3200943
4624,1366,743253157753532416,3200943
6792,2164,743222593470234624,3200943
4215,1560,743210557239623680,3200943
7744,4011,742534281772302336,3200943
4878,2245,742528092657332225,3200943
7916,4382,742465774154047488,3200943
10812,4319,742423170473463808,3200943
7457,2266,742385895052087300,3200943
4743,1547,742161199639494656,3200943
5661,1783,742150209887731712,3200943
4982,1698,741793263812808706,3200943
8945,3144,741743634094141440,3200943
4026,937,741438259667034112,3200943
9631,3650,741303864243200000,3200943
10997,6247,741099773336379392,3200943
10342,3520,741067306818797568,3200943
7018,3154,740995100998766593,3200943
3736,1062,740711788199743490,3200943
3101,888,740699697422163968,3200943
19881,7724,740676976021798912,3200851
20648,9220,740373189193256964,3200943
2727,495,740365076218183684,3200943
3610,967,740359016048689152,3200943
7335,2220,740214038584557568,3200943
21898,6719,739979191639244800,3200943
4443,1217,739932936087216128,3200943
4138,966,739844404073074688,3200943
4185,1547,739623569819336705,3200943
5897,1876,739606147276148736,3200943
43694,24319,739544079319588864,3200943
7887,3309,739485634323156992,3200943
75163,52360,739238157791694849,3200943
115,6,738891149612572673,3200943
4127,1283,738885046782832640,3200943
3661,917,738883359779196928,3200943
5575,1759,738537504001953792,3200943
3599,955,738402415918125056,3200943
4727,1360,738184450748633089,3200943
9635,3828,738166403467907072,3200943
2768,748,738156290900254721,3200943
5757,2006,737826014890496000,3200943
10943,3904,737800304142471168,3200943
5528,1509,737678689543020544,3200943
11302,5048,737445876994609152,3200943
3953,907,737322739594330112,3200943
16040,8329,737310737551491075,3200943
4736,1972,736736130620620800,3200943
19450,8407,736392552031657984,3200943
4367,1408,736365877722001409,3200943
8901,3115,736225175608430592,3200943
8652,3355,736010884653420544,3200943
3934,1283,735991953473572864,3200944
4397,1237,735648611367784448,3200944
6776,2659,735635087207878657,3200944
9629,4707,735274964362878976,3200944
3675,993,735256018284875776,3200944
3428,1092,735137028879360001,3200944
2993,572,734912297295085568,3200944
13745,7102,734787690684657664,3200944
2742,608,734776360183431168,3200944
1646,451,734559631394082816,3200944
3926,881,733828123016450049,3200944
4015,1141,733822306246479872,3200944
3438,1065,733482008106668032,3200944
4605,1451,733460102733135873,3200944
44619,17621,733109485275860992,3200944
2671,599,732732193018155009,3200944
3855,1003,732726085725589504,3200944
4016,868,732585889486888962,3200944
8832,2838,732375214819057664,3200944
16324,6154,732005617171337216,3200944
3798,1090,731285275100512256,3200944
4196,1434,731156023742988288,3200944
6682,2234,730924654643314689,3200944
5407,2435,730573383004487680,3200944
3809,1176,730427201120833536,3200944
4180,1182,730211855403241472,3200944
5339,2172,730196704625098752,3200944
4396,1268,729854734790754305,3200944
1856,431,729838605770891264,3200944
4358,1390,729823566028484608,3200944
6340,2586,729463711119904772,3200944
2054,370,729113531270991872,3200944
3460,917,728986383096946689,3200944
5090,1911,728760639972315136,3200944
3032,757,728751179681943552,3200944
3620,1169,728653952833728512,3200944
5383,2269,728409960103686147,3200944
3999,1075,728387165835677696,3200944
4722,1328,728046963732717569,3200944
4953,1872,728035342121635841,3200945
4479,1219,728015554473250816,3200945
3206,720,727685679342333952,3200945
6431,1962,727644517743104000,3200945
4900,1379,727524757080539137,3200945
3623,834,727314416056803329,3200945
3324,920,727286334147182592,3200945
4209,1540,727175381690781696,3200945
3983,1490,727155742655025152,3200945
7496,2738,726935089318363137,3200945
4195,1677,726887082820554753,3200945
3882,1124,726828223124897792,3200945
4811,1302,726224900189511680,3200945
7691,2970,725842289046749185,3200945
4537,1527,725786712245440512,3200945
5646,2009,725729321944506368,3200945
1541,703,725458796924002305,3200945
4040,1462,724983749226668032,3200945
2593,725,724771698126512129,3200945
5800,1847,724405726123311104,3200945
4738,1984,724049859469295616,3200945
2901,620,724046343203856385,3200945
4561,1790,724004602748780546,3200945
4236,1374,723912936180330496,3200945
8435,3347,723688335806480385,3200945
3291,1011,723673163800948736,3200945
5761,2110,723179728551723008,3200945
4493,1764,722974582966214656,3200945
5393,1831,722613351520608256,3200945
5086,2124,721503162398597120,3200945
2748,686,721001180231503872,3200945
3400,866,720785406564900865,3200945
2702,760,720775346191278080,3200945
4503,1681,720415127506415616,3200945
6974,2840,720389942216527872,3200945
3131,1098,720340705894408192,3200945
4229,1268,720059472081784833,3200945
5332,2253,720043174954147842,3200945
5281,1979,719991154352222208,3200945
4974,1645,719704490224398336,3200945
5515,2192,719551379208073216,3200945
3022,827,719367763014393856,3200945
4822,1403,719339463458033665,3200944
3711,1078,719332531645071360,3200944
3818,1231,718971898235854848,3200944
5720,1973,718939241951195136,3200944
20697,9126,718631497683582976,3200944
2669,542,718613305783398402,3200944
2730,1137,718540630683709445,3200944
2846,602,718460005985447936,3200944
5320,1685,718454725339934721,3200944
2115,565,718246886998687744,3200944
4217,1127,718234618122661888,3200944
2660,670,717841801130979328,3200944
3170,1272,717790033953034240,3200944
6281,2069,717537687239008257,3200944
1748,510,717428917016076293,3200945
3446,945,717421804990701568,3200945
6826,2135,717047459982213120,3200945
3583,1102,717009362452090881,3200945
4627,1317,716802964044845056,3200945
5204,1474,716791146589110272,3200945
1339,475,716730379797970944,3200945
14327,6643,716447146686459905,3200945
2574,247,716439118184652801,3200945
3041,1225,716285507865542656,3200945
5272,1935,716080869887381504,3200945
3485,987,715928423106027520,3200945
4085,1596,715758151270801409,3200945
5093,1920,715733265223708672,3200945
3055,634,715704790270025728,3200945
4257,1454,715696743237730304,3200945
4719,1813,715680795826982913,3200945
5955,1772,715360349751484417,3200946
3294,768,715342466308784130,3200946
2630,736,715220193576927233,3200947
5578,2110,715200624753819648,3200947
4550,1392,715009755312439296,3200947
4094,1166,714982300363173890,3200947
8028,4816,714962719905021952,3200947
4503,1595,714957620017307648,3200947
3571,1122,714631576617938945,3200947
3938,1038,714606013974974464,3200947
2962,1313,714485234495041536,3200947
3281,808,714258258790387713,3200947
3570,940,714251586676113411,3200947
2480,990,714214115368108032,3200947
4673,1569,714141408463036416,3200947
3564,869,713919462244790272,3200947
2078,616,713909862279876608,3200947
3062,829,713900603437621249,3200947
5308,1541,713761197720473600,3200947
4802,1440,713411074226274305,3200947
7854,3183,713177543487135744,3200947
4851,1630,713175907180089344,3200947
20378,7602,712809025985978368,3200947
13474,5616,712717840512598017,3200947
4531,1367,712668654853337088,3200947
5799,1756,712438159032893441,3200947
269,26,712309440758808576,3200947
4144,1172,712097430750289920,3200947
3211,1016,712092745624633345,3200947
3531,556,712085617388212225,3200947
2451,700,712065007010385924,3200947
0,138,711998809858043904,3200947
8776,2601,711968124745228288,3200947
3095,1101,711743778164514816,3200947
9756,4653,711732680602345472,3200947
35865,20500,711694788429553666,3200947
4228,1037,711652651650457602,3200947
3996,1287,711363825979756544,3200947
3596,819,711306686208872448,3200947
3275,710,711008018775851008,3200947
4960,1561,710997087345876993,3200947
2775,779,710844581445812225,3200947
2937,606,710833117892898816,3200947
2529,636,710658690886586372,3200947
5227,2624,710609963652087808,3200947
4968,2107,710588934686908417,3200947
2574,833,710296729921429505,3200947
2308,580,710283270106132480,3200947
4945,1425,710272297844797440,3200947
2613,1257,710269109699739648,3200947
3153,1006,710153181850935296,3200947
3017,1008,710140971284037632,3200947
5999,2233,710117014656950272,3200947
3250,1215,709918798883774466,3200947
732,112,709901256215666688,3200947
3824,1336,709852847387627521,3200947
3865,1367,709566166965075968,3200947
3593,1204,709556954897764353,3200947
1620,277,709519240576036864,3200947
2420,665,709449600415961088,3200947
2855,788,709409458133323776,3200947
2615,647,709225125749587968,3200947
13755,6567,709207347839836162,3200947
2634,721,709198395643068416,3200947
2213,763,709179584944730112,3200947
2236,470,709158332880297985,3200947
5197,1864,709042156699303936,3200947
1941,745,708853462201716736,3200947
3226,1015,708845821941387268,3200947
1860,571,708834316713893888,3200947
18036,7848,708810915978854401,3200947
2997,917,708738143638450176,3200947
2790,834,708711088997666817,3200947
2768,765,708479650088034305,3200947
3357,926,708469915515297792,3200947
17516,11330,708400866336894977,3200947
3929,1520,708356463048204288,3200947
2568,831,708349470027751425,3200947
4672,1727,708149363256774660,3200947
3707,943,708130923141795840,3200947
2937,1102,708119489313951744,3200947
2124,610,708109389455101952,3200947
4799,2166,708026248782585858,3200947
3385,1273,707995814724026368,3200947
52,2,707983188426153984,3200947
2941,1097,707969809498152960,3200947
3593,1079,707776935007539200,3200947
2718,696,707741517457260545,3200947
4495,2785,707738799544082433,3200947
3765,1133,707693576495472641,3200947
2834,997,707629649552134146,3200947
18557,7236,707610948723478529,3200947
2499,789,707420581654872064,3200947
2486,673,707411934438625280,3200947
3835,1490,707387676719185920,3200947
3603,1214,707377100785885184,3200947
2698,727,707315916783140866,3200947
3022,903,707297311098011648,3200947
2796,759,707059547140169728,3200947
2404,900,707038192327901184,3200947
4433,1540,707021089608753152,3200947
2502,664,707014260413456384,3200947
15961,8830,706904523814649856,3200947
2264,680,706901761596989440,3200947
3627,1103,706681918348251136,3200947
2814,1224,706644897839910912,3200947
2363,718,706593038911545345,3200947
3778,1580,706538006853918722,3200947
3404,1150,706516534877929472,3200947
3768,1035,706346369204748288,3200947
23443,9034,706310011488698368,3200947
1861,522,706291001778950144,3200947
2979,1030,706265994973601792,3200947
4291,2511,706169069255446529,3200947
5636,1819,706166467411222528,3200947
1632,437,706153300320784384,3200947
3397,842,705975130514706432,3200947
3440,1008,705970349788291072,3200947
2597,643,705898680587526145,3200947
2132,596,705786532653883392,3200947
3475,1308,705591895322394625,3200947
3231,1045,705475953783398401,3200947
4877,1859,705442520700944385,3200947
4188,1931,705428427625635840,3200947
3290,854,705239209544720384,3200947
2829,900,705223444686888960,3200947
2342,585,705102439679201280,3200947
2378,683,705066031337840642,3200947
4585,1245,704871453724954624,3200947
2462,612,704859558691414016,3200948
5594,1727,704847917308362754,3200948
2906,1136,704819833553219584,3200948
7283,3257,704761120771465216,3200948
3212,1124,704499785726889984,3200948
840,97,704491224099647488,3200948
3723,1197,704480331685040129,3200948
8804,3999,704364645503647744,3200948
1729,393,704347321748819968,3200948
1653,519,704134088924532736,3200948
2031,629,704113298707505153,3200949
3201,1028,704054845121142784,3200949
2020,526,703774238772166656,3200949
3621,1276,703769065844768768,3200949
2853,772,703631701117943808,3200949
4229,1709,703611486317502464,3200949
4162,1559,703425003149250560,3200949
2685,786,703407252292673536,3200949
3837,1285,703382836347330562,3200949
2085,429,703356393781329922,3200949
2152,618,703268521220972544,3200949
8064,3494,703079050210877440,3200949
28996,14198,703041949650034688,3200950
2825,811,702932127499816960,3200858
1772,509,702899151802126337,3200950
3516,1215,702684942141153280,3200950
2398,634,702671118226825216,3200950
11332,3712,702598099714314240,3200950
3134,1091,702539513671897089,3200950
3491,1755,702332542343577600,3200950
3604,1156,702321140488925184,3200950
2706,860,702276748847800320,3200950
5268,1526,702217446468493312,3200950
3755,1106,701981390485725185,3200950
4167,1149,701952816642965504,3200950
3905,1558,701889187134500865,3200950
3752,1900,701805642395348998,3200950
2299,523,701601587219795968,3200950
3080,1055,701570477911896070,3200950
2902,680,701545186879471618,3200950
13475,5812,701214700881756160,3200950
2437,653,700890391244103680,3200950
2828,685,700864154249383937,3200950
2637,558,700847567345688576,3200950
2669,1085,700796979434098688,3200950
25130,10673,700747788515020802,3200950
2887,915,700518061187723268,3200950
2487,646,700505138482569216,3200950
4537,2031,700462010979500032,3200950
2903,836,700167517596164096,3200950
2450,754,700151421916807169,3200950
8282,3129,700143752053182464,3200950
2890,778,700062718104104960,3200858
2262,661,700029284593901568,3200950
3627,1529,700002074055016451,3200950
3345,1088,699801817392291840,3200950
2458,557,699788877217865730,3200950
3039,1397,699779630832685056,3200950
2150,690,699775878809702401,3200950
11252,5174,699691744225525762,3200950
6515,2938,699446877801091073,3200950
2384,577,699434518667751424,3200950
1505,383,699423671849451520,3200950
2258,688,699413908797464576,3200950
2053,497,699370870310113280,3200950
3466,983,699323444782047232,3200950
2451,715,699088579889332224,3200950
2677,745,699079609774645248,3200950
3296,1325,699072405256409088,3200950
4173,2059,699060279947165696,3200950
2863,1345,699036661657767936,3200950
3701,1113,698989035503689728,3200950
2975,1020,698953797952008193,3200950
2787,699,698907974262222848,3200950
2710,774,698710712454139905,3200950
1608,425,698703483621523456,3200950
1400,388,698635131305795584,3200950
2536,704,698549713696649216,3200950
2046,516,698355670425473025,3200950
2485,1074,698342080612007937,3200950
5214,2268,698262614669991936,3200950
18408,6750,698195409219559425,3200950
3084,830,698178924120031232,3200950
1665,372,697995514407682048,3200950
3592,1451,697990423684476929,3200950
2638,776,697943111201378304,3200950
3313,1337,697881462549430272,3200950
1909,614,697630435728322560,3200950
3467,1144,697616773278015490,3200950
3306,1425,697596423848730625,3200950
2250,572,697575480820686848,3200950
2281,1282,697516214579523584,3200950
2662,765,697482927769255936,3200950
3748,1552,697463031882764288,3200950
5131,2087,697270446429966336,3200950
3611,1136,697259378236399616,3200950
3316,1315,697255105972801536,3200950
2753,751,697242256848379904,3200950
3492,1156,696900204696625153,3200950
2594,758,696894894812565505,3200950
5317,2016,696886256886657024,3200950
2689,802,696877980375769088,3200950
1615,396,696754882863349760,3200950
2293,1069,696744641916489729,3200950
2613,757,696713835009417216,3200950
4274,1887,696518437233913856,3200950
1339,170,696490539101908992,3200950
2788,1166,696488710901260288,3200950
3531,1284,696405997980676096,3200950
2125,750,696100768806522880,3200950
3287,1320,695816827381944320,3200950
3490,880,695794761660297217,3200950
2060,854,695767669421768709,3200950
5020,2377,695629776980148225,3200950
4787,2026,695446424020918272,3200950
9460,4017,695409464418041856,3200950
4004,1675,695314793360662529,3200950
2888,684,695095422348574720,3200950
3116,1239,695074328191332352,3200950
1771,685,695064344191721472,3200950
2918,885,695051054296211456,3200950
2965,1043,694925794720792577,3200950
3046,1053,694905863685980160,3200950
26068,13517,694669722378485760,3200950
1653,328,694356675654983680,3200950
2244,700,694352839993344000,3200950
1727,557,694342028726001664,3200950
2203,569,694329668942569472,3200950
4582,2297,694206574471057408,3200950
3236,1040,694183373896572928,3200950
3705,1176,694001791655137281,3200950
2044,457,693993230313091072,3200950
1896,413,693942351086120961,3200950
2961,673,693647888581312512,3200950
1473,150,693644216740769793,3200950
2790,472,693642232151285760,3200950
2685,894,693629975228977152,3200950
1691,422,693622659251335168,3200950
5565,2233,693590843962331137,3200950
1802,292,693582294167244802,3200950
1941,698,693486665285931008,3200950
3669,1403,693280720173801472,3200950
2622,925,693267061318012928,3200950
2459,568,693262851218264065,3200950
3133,841,693231807727280129,3200950
8668,3622,693155686491000832,3200950
1889,695,693109034023534592,3200950
2056,523,693095443459342336,3200950
2926,838,692919143163629568,3200950
2683,998,692905862751522816,3200950
1971,682,692901601640583168,3200950
2511,910,692894228850999298,3200950
3148,998,692828166163931137,3200950
7496,4124,692752401762250755,3200950
4739,1737,692568918515392513,3200950
3504,1529,692535307825213440,3200950
2021,474,692530551048294401,3200950
1618,265,692423280028966913,3200950
10275,3917,692417313023332352,3200950
2768,929,692187005137076224,3200950
2369,896,692158366030913536,3200950
1798,438,692142790915014657,3200950
3724,1424,692041934689402880,3200950
3153,1081,692017291282812928,3200858
4329,1860,691820333922455552,3200950
8910,4732,691793053716221953,3200950
3179,1161,691756958957883396,3200950
2116,577,691675652215414786,3200950
2608,656,691483041324204033,3200950
4449,1294,691459709405118465,3200950
2890,955,691444869282295808,3200950
21253,8689,691416866452082688,3200950
2828,747,691321916024623104,3200951
3253,1019,691096613310316544,3200951
1867,385,691090071332753408,3200951
6513,3282,690989312272396288,3200951
3902,1421,690959652130045952,3200951
4536,2245,690938899477221376,3200951
3602,1143,690932576555528194,3200951
4134,1442,690735892932222976,3200951
2384,597,690728923253055490,3200951
2547,898,690690673629138944,3200951
1435,325,690649993829576704,3200951
313,19,690607260360429569,3200951
2163,681,690597161306841088,3200951
2041,509,690400367696297985,3200951
3560,972,690374419777196032,3200859
2925,1006,690360449368465409,3200951
1644,573,690348396616552449,3200951
1845,477,690248561355657216,3200951
3056,1180,690021994562220032,3200951
2740,836,690015576308211712,3200951
4004,1907,690005060500217858,3200950
1561,424,689999384604450816,3200950
1618,518,689993469801164801,3200858
1490,502,689977555533848577,3200950
2651,787,689905486972461056,3200950
3323,1344,689877686181715968,3200950
2369,850,689835978131935233,3200950
3501,1052,689661964914655233,3200951
11394,4412,689659372465688576,3200951
2467,748,689623661272240129,3200859
12795,6265,689599056876867584,3200951
2257,519,689557536375177216,3200951
3735,1609,689517482558820352,3200951
2476,1056,689289219123089408,3200951
3624,1250,689283819090870273,3200951
2197,819,689280876073582592,3200951
1273,285,689275259254616065,3200951
2805,1212,689255633275777024,3200951
3348,1128,689154315265683456,3200859
2232,579,689143371370250240,3200951
3003,983,688916208532455424,3200951
2310,874,688908934925697024,3200951
2307,890,688898160958271489,3200951
2462,792,688894073864884227,3200951
1508,420,688828561667567616,3200951
1043,227,688804835492233216,3200951
2434,759,688789766343622656,3200951
2862,789,688547210804498433,3200951
2520,825,688519176466644993,3200951
10180,5035,688385280030670848,3200951
2426,937,688211956440801280,3200951
2328,669,688179443353796608,3200951
3093,888,688116655151435777,3200951
1878,408,688064179421470721,3200951
6009,2872,687841446767013888,3200951
2989,1292,687826841265172480,3200951
2758,1080,687818504314159109,3200951
2625,801,687807801670897665,3200951
1935,750,687732144991551489,3200951
2660,950,687704180304273409,3200951
2121,576,687664829264453632,3200951
2104,654,687494652870668288,3200951
1760,281,687480748861947905,3200951
2187,619,687476254459715584,3200951
2243,614,687460506001633280,3200951
2081,702,687399393394311168,3200951
22073,10411,687317306314240000,3200859
4777,2146,687312378585812992,3200951
6004,2591,687127927494963200,3200951
2371,577,687124485711986689,3200951
6370,2803,687109925361856513,3200951
2571,1124,687102708889812993,3200951
2449,695,687096057537363968,3200951
9433,3582,686947101016735744,3200951
3852,1551,686760001961103360,3200950
3812,1666,686749460672679938,3200950
4543,1350,686730991906516992,3200950
3072,912,686683045143953408,3200950
4042,1544,686618349602762752,3200950
2071,607,686606069955735556,3200950
1928,769,686394059078897668,3200950
3553,996,686386521809772549,3200950
2433,637,686377065986265092,3200950
2398,776,686358356425093120,3200950
4392,1887,686286779679375361,3200950
2420,836,686050296934563840,3200950
1274,138,686035780142297088,3200950
3424,1324,686034024800862208,3200950
2704,472,686007916130873345,3200950
2009,735,686003207160610816,3200950
2326,611,685973236358713344,3200950
1801,696,685943807276412928,3200950
8277,3303,685906723014619143,3200950
2069,140,685681090388975616,3200950
2579,666,685667379192414208,3200950
3557,1656,685663452032069632,3200950
3218,885,685641971164143616,3200950
35052,17465,685547936038666240,3200950
3336,1298,685532292383666176,3200950
10471,4535,685325112850124800,3200950
2910,735,685321586178670592,3200950
3676,1234,685315239903100929,3200950
2262,496,685307451701334016,3200950
3419,1371,685268753634967552,3200950
2566,764,685198997565345792,3200950
4489,1620,685169283572338688,3200950
2374,421,684969860808454144,3200950
7004,3487,684959798585110529,3200950
3523,1191,684940049151070208,3200950
3849,552,684926975086034944,3200950
3848,1662,684914660081053696,3200950
2053,605,684902183876321280,3200950
2305,936,684880619965411328,3200950
38551,24514,684830982659280897,3200950
2979,1124,684800227459624960,3200950
9843,4016,684594889858887680,3200950
4489,1592,684588130326986752,3200950
3312,1418,684567543613382656,3200950
2915,1085,684538444857667585,3200950
4249,1320,684481074559381504,3200951
2169,628,684460069371654144,3200952
8999,3727,684241637099323392,3200952
1369,239,684225744407494656,3200952
4225,1563,684222868335505415,3200952
2394,1177,684200372118904832,3200860
2108,595,684195085588783105,3200952
3831,1343,684188786104872960,3200952
2215,764,684177701129875456,3200952
3265,1703,684147889187209216,3200952
2176,539,684122891630342144,3200952
4515,1621,684097758874210310,3200952
4163,1262,683857920510050305,3200952
2111,397,683852578183077888,3200952
2896,1116,683849932751646720,3200860
2880,1265,683834909291606017,3200952
3053,1195,683828599284170753,3200952
3684,1533,683773439333797890,3200952
7162,3781,683742671509258241,3200860
8058,3291,683515932363329536,3200952
3469,1095,683498322573824003,3200952
2878,1118,683481228088049664,3200952
2676,761,683462770029932544,3200952
4290,1837,683449695444799489,3200952
8356,2702,683391852557561860,3200952
3238,1059,683357973142474752,3200952
3162,1173,683142553609318400,3200952
3736,1034,683111407806746624,3200952
2361,736,683098815881154561,3200952
2176,634,683078886620553216,3200952
2370,832,683030066213818368,3200952
26239,15043,682962037429899265,3200952
1953,210,682808988178739200,3200952
2706,1258,682788441537560576,3200952
1674,494,682750546109968385,3200952
1440,397,682697186228989953,3200952
3326,1207,682662431982772225,3200952
2266,675,682638830361513985,3200952
3769,1320,682429480204398592,3200952
8319,2019,682406705142087680,3200952
2441,773,682393905736888321,3200952
1828,518,682389078323662849,3200952
3389,1135,682303737705140231,3200952
4578,1375,682259524040966145,3200952
3566,1341,682242692827447297,3200952
20108,11271,682088079302213632,3200952
